YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1971,298.1542433505151,271.4318702520007,294.48689686088215,297.1274161183776,294.2507450718274,294.8645758259829,272.73758771753444,278.9026240867597,294.98947282045725,281.3088393474086,286.2098850787467,286.9029377135994
1972,297.9614347819717,270.8168370910729,294.1742911222143,297.0715706340934,294.6874017187966,294.91109871477283,272.81850680951874,278.6479699588442,295.0165953676719,281.8294584246498,286.10984699733126,286.9324600769614
1973,298.7022698412495,271.1164260157446,293.83503496181345,297.42818956321565,294.24161613349514,295.50784839590807,273.53697662048967,278.74236116310493,294.75103283945316,281.86215806092514,286.4317753221294,287.16218404857955
1974,298.1298112647238,270.61094175380657,293.9075527259675,297.09982004973733,294.7398562747468,294.54339189605327,273.490317186792,278.6816446157625,294.40641289743706,281.34599635277357,286.08321002600064,286.95611763183297
1975,297.8778903549271,270.7647558834071,293.2908996549949,296.72259222312505,295.2870366236557,294.02418309377265,273.3033902583134,278.9863080041177,294.535204453135,281.74844003865013,285.9362382023213,286.81652627876406
1976,297.7401904713312,271.3534419498446,293.93344420478235,296.3364782517037,294.5555652491158,294.61079385379077,272.80488689386914,279.0020598036483,294.2811313078388,282.1447206808816,285.9722497314199,286.87433118720696
1977,298.0767568525316,270.71568474167634,295.06573686613064,296.87624445638113,294.37745095403716,294.5681707873284,273.5657324632136,279.1798865036598,294.06408314179833,281.9974405817516,286.17927016556,287.0840600334052
1978,298.1044510315792,271.4214999603621,295.08528519268594,296.9825990979139,294.9972868287245,294.70385185801115,273.40148523549533,278.76853536226776,294.31730336672905,281.2424227113939,286.28108039638295,287.0823302375832
1979,298.0436313755468,271.0980167236597,294.52971912238115,297.2979804161828,294.96797524887995,294.70325813017394,273.36547238378984,278.9671444573258,294.7141419602826,281.740708849596,286.30842821445356,287.07420098021674
1980,298.33689146836537,271.61491232329894,295.0769400480079,297.36110106019623,295.20843378217074,294.98902309492087,272.9157240750195,278.79701790245406,294.88638373185455,281.3567754606222,286.408942188877,287.10959327523716
