YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1954,298.2213064659187,270.50488463970714,294.0499272121101,297.01976729226425,294.927391575412,294.7967906969099,272.9481098189885,279.27740767053155,295.0649099072846,280.8771621410713,286.07441782323633,286.78342809715514
1955,297.89941387668523,271.4733611506313,293.59437172732686,297.00979643547015,294.9117921247852,294.34527894096817,272.5559432166673,278.77569440560586,294.63298546202975,281.72892811458667,286.03714518716566,286.66264608794813
1956,298.03535741427777,271.17937424136363,293.59716853280986,296.87702549844613,294.64930340722157,294.5346904409281,272.6678121785989,278.6560661859931,294.6096871706912,282.0397560632898,286.00402949116113,286.7450750271078
1957,298.0649636186167,271.5209170574442,293.78349750934007,296.72798806727565,294.81345244094894,294.43065795370643,272.14919821697606,279.40076865448344,294.78306244575185,281.80834515223955,286.00596995817034,286.71323539485815
1958,297.90519512282333,270.8176293421557,292.7911606259235,296.5026707927441,294.507437137485,294.3523947235542,272.073531375795,278.6262856195585,294.38626145757144,281.16760289559477,285.6301376124426,286.563890738784
1959,298.03780698085995,270.3415617744512,293.15093530643964,296.9413312592724,294.7041262248175,294.5460302533647,272.6531341447631,278.19317005102,294.24324368359635,280.77944238962243,285.7483701650626,286.73201466127506
1960,298.23314461746725,271.51229461533137,293.50957702647474,297.39155192644324,294.6203303450031,294.7551807732848,272.87889124816326,278.24851415704495,294.22550553635284,281.644005208195,286.17544123638135,287.0228185698623
1961,298.4628817492016,270.1992665475012,293.6321818547256,297.3683198118944,294.7324219710968,295.12125233125676,273.1446032521182,279.1112419867767,295.13178887704817,281.383308800174,286.16945999139637,287.00610282099694
1962,298.0421320555837,270.330223085361,293.4223024880273,296.9968261331012,294.8503574770243,294.60866039646,272.88753417095063,279.20247431257684,294.77061536120937,280.71037141728897,285.92926445350554,286.7295304562656
1963,298.11577473270694,270.54825197837005,293.2398019441153,296.8231471419012,294.1338066972693,294.60567675163577,272.29594388671,279.14497255456973,294.7257737294974,281.28566283983423,285.81432778683967,286.6382943652288
