YEARS,SEAP,EEWA,AJNZ,AFRC,MDEA,LAMC,NAMC,EAAS,SOAS,EURO,WORLD,TAS
1993,298.1089179998464,271.1614789317318,294.07892463803165,296.86411043554745,294.250735483287,294.57139355477227,273.07363092547837,279.19751848151026,294.9962552368625,281.4890750121386,286.1210183383092,286.92984779892197
1994,298.52484450560576,271.0889379960917,294.4051059972527,297.4873403698705,295.1584322910719,295.2053695514678,273.21798334572196,279.30858524381824,295.24883332368927,282.01513590182446,286.48068954033965,287.1085668877755
1995,298.4172769225751,271.0724326911499,293.3740287862443,297.21995253923825,295.30157578448166,294.96105820569943,273.003433317504,279.4987907189705,295.12576181369093,281.4239136598,286.2697607734967,287.009971542543
1996,298.2285292845378,269.7123285475615,293.7283959235727,297.11976293578067,294.88292343130365,294.8909805901424,273.53611705314574,279.3400608430201,294.86869374226814,281.1053238286529,286.0614710944518,286.9754621118444
1997,298.43424494525914,270.6183609592621,293.8149418226675,297.3207857565123,295.2298501211447,295.08283092490865,273.1697352004459,278.93670935766244,295.3874587202661,281.2873391162678,286.2455095627137,287.128475361932
1998,298.47471429415174,271.8620171007977,294.4346805836374,297.4393727480957,295.2689741372792,295.46726681650546,273.0591662692182,279.13554744286563,295.3686305777216,281.905888323672,286.6002687480185,287.31006268136343
1999,298.71082351158236,271.492411909289,294.41030880422284,297.6815049242538,295.20408494303894,295.231726178249,273.6019189998316,279.1102385251245,295.4327850705832,281.86772743405464,286.64749655214723,287.38465453383617
2000,299.0833079453629,271.5684313914839,294.135877272756,297.832850014535,295.25506428907545,295.73480315893386,274.05319845773596,279.236946873288,295.2950105156467,281.3435620123898,286.82318245879554,287.47485792840536
2001,298.9908765705439,271.02909305885635,294.3300708646875,298.23456295393265,295.6496876356075,295.6189377814382,274.1311070158556,278.9614031085031,295.3915723903189,281.97837572091163,286.85201240333066,287.5014739399291
2002,298.8075581313698,272.41381796964953,294.57419039467595,297.9301165111509,295.7886273126083,295.2040703349737,273.95645981829114,279.6821525511457,295.283845648022,282.28602477554944,287.0017362272545,287.51521559199944
2003,298.6415876115853,272.7661425328694,294.30719512775295,297.9235987198141,295.7347761910074,295.30289395290254,273.6158506484179,279.78726365510596,295.30185930724224,282.6892028594922,287.02107893763184,287.53810441245923
2004,298.60807757767174,272.41378524666294,294.22692104540187,297.8680186830713,295.69599638328964,295.28376733313627,273.8349567552372,279.34427399492546,295.16332064438996,282.50211325126816,286.9249227443711,287.5259846553707
2005,298.81050928922315,273.063204531184,294.89298723487593,297.7852290381384,295.47070518697006,295.4202131509995,274.0158498986153,279.74742868699326,295.33299754653285,283.27060993862244,287.1754945051947,287.6195423721765
